19.10.2016 20:10;Калужская область;центр реабилитации Доверие;ул Энгельса 28;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Я обратилась в данный цент со своим ребёнком за профессиональной помощью! мне были оказаны все услуги на высшем уровне! Нас прекрасно приняли, всё досконально объяснили, предложили все свои услуги по реабилитации ребёнка инвалида! мой ребёнок с большим удовольствием посещает специалистов данного центра! весь персонал подобран качественно! мы очень рады, что попали именно в этот центр реабилитации! сразу бросился в глаза профессионализм персонала! индивидуальный подход к каждому ребёнку! желаю нашему центру и его создателям процветания! спасибо вам огромное за такой центр для детишек! с большой благодарностью, мама ребёнка инвалида!!! спасибо!!!;мы всем очень довольны!
21.10.2016 19:04;Курганская область;центр социальной защиты населения;с.кетово  ул.Красина дом12;Комплексный центр социального обслуживания населения;Совсем не удовлетворен;Определённо нет;Затрудняюсь ответить;Совсем не удовлетворен;Нет;Затрудняюсь ответить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;нет;высокая оплата услуги
24.10.2016 17:13;Московская область;Волоколамский Центр социального обслуживания;г. Волоколамск, ул. Революционная, д. 5;Центр социального обслуживания;Полностью удовлетворен;Определённо да;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Скорее да, чем нет;Определённо да;Всем осталась довольна;Ничем
26.10.2016 15:38;Московская область;Волоколамский центр социального обслуживания граждан пожилого возраста и инвалидов;г.Волоколамск ул.Революционная д.5;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Внимательным отношением к  пожилым людям и инвалидам.  Не поддельным желанием помочь в различных ситуациях.;Ни чем.
26.10.2016 15:55;Московская область;"ГБУСО МО \"Волоколамский ЦСО\"";г.Волоколамск, ул.Революционная д.5;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Оперативная помощь в сборе документов для оформления, доброжелательность, ответственность, порядочность социальных работников;Причин для недовольства нет
26.10.2016 16:19;Нижегородская область;"ГБУ \"Центр социальной помощи семье и детям Городецкого района\"";г.Городец, ул. Мелиораторов, д.18;Центр социальной помощи семье и детям;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;"Наше семейство поучаствовало в мероприятии \"За ЗОЖ\". Мы катались на коньках в ФОКе им. А.Невского. Все  услуги, включая прокат коньков, предоставлялись бесплатно, что не маловажно для малообеспеченных семей. Дети за этот час научились кататься на коньках. теперь мы будем посещать ФОК чаще. На очень понравилось. Спасибо.";Большое спасибо
26.10.2016 19:44;Тюменская область;Областной центр реабилитации инвалидов;г.Тюмень Уральская 60/1;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Чем-то удовлетворен, чем-то нет;Скорее да;Да, всегда;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Да;Не могу оценить;Скорее нет, чем да;Определённо нет;-;Отсутствие инновационых методик, лень сотрудников.
27.10.2016 19:16;Московская область;Волоколамский ЦСО. Отделение дневного пребывания;г.волоколамск ул.Революционная д.5;Центр социального обслуживания;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Да;Да;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Довольна всем;Ничем
27.10.2016 20:43;Челябинская область;МУ КЦСОН;п. Бреды, ул.Труда, д.7;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее нет, чем да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Не могу оценить;Да;Да;Да;Определённо да;Определённо да;Практически всем доволен.;Всё хорошо.
28.10.2016 10:53;Московская область;"ГБУСО МО \" Волоколамский ЦСО\"    ОДП \"Надежда\"";143600 г.Волоколамск ул.Советская 18/10;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Не могу оценить;Да;Не могу оценить;Нет;Определённо да;Определённо да;всё хорошо. Доброжелательные сотрудники, чуткий директор. Прекрасное место чтобы скрасить нашу жизнь.;очень старое здание
28.10.2016 11:21;Владимирская  область;муромсский дом интернат;город муром;Дом-интернат для престарелых и инвалидов;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;современность, индивидуальный подход, оперативность;нет одноместных номеров
29.10.2016 1:04;Волгоградская область;МСЭ;Волгоград  проспект Ленина 22б;Иная организация;Чем-то удовлетворен, чем-то нет;Скорее нет, чем да;На среднем уровне;Совсем не удовлетворен;Скорее нет;Да, такое было несколько раз;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Нет;Не могу оценить;Определённо нет;Определённо нет;один негатив;не соблюдаются сроки вынесения решения, заведомо затягиват сроки рассмотрения принятия решения
29.10.2016 19:19;Омская область;"БУ \"КЦСОН Полтавского района\"";р.п. Полтавка, ул. 1 Восточная, 2;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Все устраивает;Всем доволен
01.11.2016 8:31;Челябинская область;"Реабилитационный центр инвалидов \"Импульс\"";Челябинск Калининский район Каслинская, 25;Иная организация;Совсем не удовлетворен;Определённо нет;На низком уровне;Совсем не удовлетворен;Нет;Да, всегда;Нет;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;ничем;С июня 2016 года мой отец Каяткин Александр Николаевич парализованный инвалид 1й группы не может получить средства реабилитации (памперсы, матрас). Нет в наличии. При этом нам приходится по нескольку дней дозваниваться до центра, чтобы получить хоть какую-то информацию. Сотрудники либо не берут телефон совсем, либо сбрасывают звонки. Обязательно обращусь с жалобой во все соответствующие органы. Ефремова Ольга Александровна.
01.11.2016 12:09;Республика Дагестан;Жиестьинтерпрайзес;Дагестан село ашмвели аул каргыздеоглы ул джамботаповелителя д 1488;Комплексный центр социального обслуживания населения;Совсем не удовлетворен;Затрудняюсь ответить;На среднем уровне;Совсем не удовлетворен;Нет;Да, всегда;Нет;Да;Не могу оценить;Нет;Да;Да;Нет;Скорее да, чем нет;Определённо нет;Там работают одни ишаки гарабатые;ВСЕМ
01.11.2016 18:18;Омская область;Таврический социально-реабилитационный центр для несовершеннолетних;р.п.Таврическое;Социально-реабилитационный центр для несовершеннолетних;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;оказанными услугами, предоставлением услуг;все было хорошо
01.11.2016 21:54; Москва;ГБУСО МО;г волоколамск  ул революционная д 5;Центр (отделение) социальной помощи на дому;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;всем довольна;ничем
02.11.2016 16:03;Нижегородская область;"Государственное бюджетное учреждение \"Центр социальной помощи семье и детям Городецкого района\"";г.Городец, ул. Мелиораторов, д.15;Центр социальной помощи семье и детям;Полностью удовлетворен;Определённо да;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Да;Да;Определённо да;Определённо да;Ребенок стал более грамотным в вопросах Интернета, безопасности в ИНтернете;Спасибо всем
03.11.2016 8:38;Забайкальский край;усзн Борзинского района и г. Борзя;г. Борзя, ул. Ленина 23;Центр социального обслуживания;Чем-то удовлетворен, чем-то нет;Скорее да, чем нет;На среднем уровне;Чем-то удовлетворен, чем-то нет;Скорее нет;Да, всегда;Нет;Нет;Да;Нет;Нет;Не могу оценить;Не могу оценить;Скорее да, чем нет;Скорее да, чем нет;Довольны, что хоть при личном обращении не грубят, как по телефону.Хотя недовольство присутствует всегда.;Телефоны практически всегда заняты или не отвечают. Емли удается дозвониться, отвечают грубо, могут накричать. Постоянная задержка социальных выплат, субсидий многодетным, малообеспеченным людям.
03.11.2016 9:55;Чувашская Республика;"Бюджетное учреждение Чувашской республики \"центр социального обслуживания населения Чебоксарского района\" Министерства труда и социальной защиты Чувашской Республики";Чувашская Республика Чебоксарский район пгт Кугеси ул.Советская 23;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Да;Да;Определённо да;Определённо да;оперативность в решении вопроса, хороший прием;недовольства не было
05.11.2016 21:35;Республика Татарстан;Главное бюро МСЭ;Город Казань,ул. Гафури 14;Иная организация;Совсем не удовлетворен;Определённо нет;На высоком уровне;Совсем не удовлетворен;Нет;Да, всегда;Не могу оценить;Да;Не могу оценить;Не могу оценить;Нет;Нет;Нет;Определённо нет;Определённо нет;Всем недоволен. Сидят одни зажравшие.;В чем можно быть довольным?Минтруда главная мафия по воровству у инвалидов.Все врачи МСЭ ссылаются на них и разводят руками.Хотя не отрицают что факт забодевание есть и действительно нуждается в инвалидности ,но наша правительства и минтруд решили сэкономить на инвалидов. Горите в аду.Буду ставить свечи за упокой ваших детей.По другому Вас никак не наказать!!!
07.11.2016 21:04;Нижегородская область;Главное бюро медико-социальной экспертизы по Нижегородской области;г. Нижний Новгород, пл.Свободы, 6;Иная организация;Совсем не удовлетворен;Определённо да;На среднем уровне;Совсем не удовлетворен;Нет;Да, всегда;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;Доброжелательный персонал в регистратуре;Ненадлежащее выполнение профессиональных обязанностей  и некорректное поведение  руководителя бюро №6  Ковязиной О.А. по отношению к инвалиду II группы Шмелеву Марку Евгеньевичу (1959г.р.)
08.11.2016 12:56;Амурская область;МСЭ N 10 в г.Белогорске Амурской области;Ул.Красноармейская;Иная организация;Совсем не удовлетворен;Скорее нет, чем да;На среднем уровне;Совсем не удовлетворен;Нет;Да, такое было несколько раз;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Да;Да;Скорее нет, чем да;Затрудняюсь ответить;В помещении чисто,тепло и есть стулья.;Бюро расположено на втором этаже.Туда ведёт крутая металлическая лестница.Инвалидам туда тяжело подниматься.Отвратительное отношение работников к пациентам.
09.11.2016 4:14;Кемеровская область;Комплексный центр социального обслуживания населения;Междуреченск, Кузнецкая, 11;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На среднем уровне;Полностью удовлетворен;Скорее да;Затрудняюсь ответить;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Нет;Нет;Скорее да, чем нет;Определённо да;Вежливые сотрудники;Не комфортное помещение, мало места
09.11.2016 14:23;Республика Хакасия;УСПН г. Черногорска, УСПН г. Абакана;г. Черногорск ул . Советская 63, г. Абакан ул. Хакасская 32;Комплексный центр социального обслуживания населения;Совсем не удовлетворен;Скорее нет, чем да;На среднем уровне;Совсем не удовлетворен;Скорее нет;Да, такое было несколько раз;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее нет, чем да;Определённо нет;Доступностью местоположением данных служб;"Некомпетентностью специалистов (в данных службах, должны работать люди с соответствующим образованием, а не люди \"с улицы\")."
10.11.2016 6:48;Кемеровская область;Семья;Юдина;Центр социальной помощи семье и детям;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Затрудняюсь ответить;Да;Да;Да;Да;Да;Да;Да;Скорее да, чем нет;Скорее да, чем нет;нет претензий;нет претензий
10.11.2016 20:03; Москва;цент р соцобслуживания ломоносовский район;москва,ленинский проспект дом 86;Центр социального обслуживания;Совсем не удовлетворен;Скорее нет, чем да;На среднем уровне;Совсем не удовлетворен;Скорее нет;Затрудняюсь ответить;Не могу оценить;Нет;Да;Нет;Нет;Нет;Нет;Определённо нет;Скорее нет, чем да;затрудняюсь сказать;надоедливы и вороваты
11.11.2016 9:28;Чувашская Республика;Центр социального обслуживания населения Чебоксарского района;пос. Кугеси, ул. Советская, 23;Центр социального обслуживания;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Да;Да;Определённо да;Определённо да;специалисты очень вежливые, на все вопросы дают доступные разъяснения, в учреждении действуют клубы для пожилых людей и инвалидов - 3 раза в неделю посещает физкультурно-оздоровительный центр, ходим в бассейн,в зал аэробики и спортивный зал и все это бесплатно. Для нас организуются выезды в театры, храмы и церкви, музеи. Зимой мы ходим на лыжах. Мы очень благодарны директору центра Л. Ананьевой и специалистам.;Побольше бы таких центров
13.11.2016 1:01;Московская область;"Государственное казенное учреждение социального обслуживания Московской области Клинский реабилитационный центр \"Радуга\" для детей и подростков с ограниченными возможностями";г. Клин, ул. Московская,9;Социально-реабилитационный центр для несовершеннолетних;Чем-то удовлетворен, чем-то нет;Скорее да, чем нет;На низком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Не могу оценить;Не могу оценить;Не могу оценить;Да;Да;Скорее да, чем нет;Скорее да, чем нет;Доброжелательность и профессионализм сотрудников. Отношение педагогов к детям выше всяких похвал. Таких логопедов , психологов и педагогов по труду нет ни в одной организации , куда мы бы обращались. Золотые люди. Трудолюбивые, внимательные, заботливые и милосердные.;Зданию учреждения просто необходим ремонт. Стены осыпаются,  плитка на полу местами просто отсутствует. Мебель в кабинетах очень старая. Гардеробная комната тесная и неудобная.
13.11.2016 1:14;Московская область;"реабилитационный центр \"РАДУГА\"";г.Клин Московской области,Московская. 9;Социально-реабилитационный центр для несовершеннолетних;Чем-то удовлетворен, чем-то нет;Определённо нет;На низком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Не могу оценить;Да;Нет;Да;Не могу оценить;Нет;Нет;Скорее да, чем нет;Скорее да, чем нет;"Люди, работающие в \"Радуге\" - молодцы. Терпеливые, вежливые, всегда помогут. Ребенок очень радуется, когда мы едем в \"Радугу\". Там ему всегда рады. Он чувствует, что о нем заботятся не только родные. Он понимает, что еще кому-то нужен.";Условия для инвалидов не очень. Тесный вход. Дверь поставили новую,но плохую. Открывается не удобно. Ручка неудобная . Лестница узкая. Сейчас зима, а плитка на входе очень скользкая. Очень старый центр. Почему нельзя зделать хоть косметический ремонт?!! Хоть выровнять стены и покрасить? Стыдно должно быть руководству. В центр ходят дети, а центр как сарай!.
14.11.2016 10:38;Смоленская область;"СОГБУ \"Дорогобужский комплексный центр социального обслуживания населения\"";Дорогобужский район, пгт. Верхнеднепровский, ул. Строителей , д. 11;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Да;Не могу оценить;Да;Скорее да, чем нет;Определённо да;От руководства до персонала очень чуткие внимательные люди;Маленькая зарплата у них
14.11.2016 13:01; Москва;ГБУ ЦСЗН Новогиреевский;Адрес: 111141 ул. Кусковская, д. 23, стр. 1;Иная организация;Чем-то удовлетворен, чем-то нет;Скорее да, чем нет;На среднем уровне;Чем-то удовлетворен, чем-то нет;Скорее нет;Да, всегда;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее нет, чем да;Определённо да;Бухгалтерией;Долго сидят на своих местах
15.11.2016 8:51;Московская область;Социальная защита населения;Г. Шатура ул. Интернациональная д.15;Центр социального обслуживания;Совсем не удовлетворен;Скорее да, чем нет;На среднем уровне;Совсем не удовлетворен;Нет;Да, такое было несколько раз;Не могу оценить;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее да, чем нет;Скорее да, чем нет;-;Не проводится  информирование населения  о различных видах  предоставлении социальной помощи. При обращении в МФЦ на получение социальной помощи запрашивают документы которые не указаны в списке предоставляемых указанных на портале госуслуг. При обращении за государственной социальной помощью было отказано хотя доход в месяц на четверых членов семьи составляет около 14 тысяч рублей.
21.11.2016 12:11;Московская область;фсс г.Пушкино.Отдел соц.обслуживания.г.Ивантеевка;г.Ивантеевка Московская область.;Центр социального обслуживания;Совсем не удовлетворен;Определённо нет;Затрудняюсь ответить;Чем-то удовлетворен, чем-то нет;Затрудняюсь ответить;Да, всегда;Не могу оценить;Нет;Нет;Нет;Не могу оценить;Нет;Нет;Определённо нет;Определённо да;Непосредственно соц.работник выполняет свою работу.;Очень многим.После объединения с Пушкинским районом стало значительно хуже.Вопиюще  безобразно организовано обеспечение инвалидов адсорбирующим бельем и другими средствами реабилитации! Целый год не было мед.работника.! Очень плохо организована работа с лежачими больными не имеющими постоянно ухаживающих родственников.В выходные и праздничные дни эти люди находятся одни.Обратите на это особое внимание органов соц.обслуживающих организаций.!
21.11.2016 14:14; Санкт-Петербург;Психоневрологический интернат №9;198320, Санкт-Петербург, Красное Село, КРАСНОГОРОДСКАЯ ул, д. 1;Иная организация;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Да;Да;Да;Да;Определённо да;Определённо да;Низкая стоимость обслуживания;Маленькая территория для прогулок
22.11.2016 21:08;Самарская область;"ГБУ СО \"ЦСО м.р. Большечерниговский!";с.Большая Черниговка ул.Советская д.103;Центр социального обслуживания;Полностью удовлетворен;Скорее да, чем нет;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Да;Не могу оценить;Да;Не могу оценить;Определённо да;Определённо да;Вежливостью, профессионализмом сотрудников.;всем довольна
23.11.2016 15:21;Новгородская область;"ОБУСО \"Батецкий КЦСО\"";Новгородская область, Батецкий район, п. Батецкий, ул. Первомайская, д.7а;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Всем доволен;Нет недочетов
24.11.2016 12:08;Омская область;Пенаты;Омск, Биофабрика, 14;Комплексный центр социального обслуживания населения;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо да;Определённо да;Доброжелательные, квалифицированные специалисты;Всем довольна
25.11.2016 7:25;Республика Башкортостан;Филиал ГКУ РЦСПН по г.Сибаю РБ;г.Сибай, ул.Пионерская,д.44;Центр социальной помощи семье и детям;Полностью удовлетворен;Определённо да;На высоком уровне;Полностью удовлетворен;Да;Нет, услуги всегда оказываются в назначенное время;Да;Да;Не могу оценить;Не могу оценить;Не могу оценить;Да;Да;Определённо да;Определённо да;Сотрудники очень внимательны и доброжелательны!!!!;тесные кабинеты
30.11.2016 11:42; Москва;"Отдел трудоустройства\"Новомосковский\"ГКУ ЦЗН\"Троицкий\"";г.Москва,г.Московский 3 микр.д1а;Центр социального обслуживания;Совсем не удовлетворен;Определённо нет;На среднем уровне;Совсем не удовлетворен;Нет;Да, такое было несколько раз;Нет;Нет;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо нет;Ничем!;Не точное информирование,отсутствие памяток,стендов с правилами и сроками сбора документов.Открытое хамство инспекторов(особенно ведущим инспектором Дроздковой Натальей Васильевной)в отношении посетителей.Отсутсвия желания работы в помощь поситителей.Полное игнорирование пожеланий посетителей к графику и условиям к искомой работе.Нарушение  оформления выплат материальной поддержи в момент поиска работы.
01.12.2016 6:56;Новосибирская область;соц.защита дом интерната;Новосибирская обл.Вегеровский район .село 2 Сибирцево.ул.Партизанская 24;Дом-интернат для престарелых и инвалидов;Совсем не удовлетворен;Скорее нет, чем да;На низком уровне;Совсем не удовлетворен;Да;Затрудняюсь ответить;Нет;Нет;Не могу оценить;Не могу оценить;Нет;Нет;Нет;Затрудняюсь ответить;Скорее нет, чем да;ОТНОШЕНИЕМ КОМНЕ КАК ИНВАЛИДУ;обман при удержание за проживание .не удвалетворительнное отношение к инвалидам. лекарства выдают бесплатно а что бы его получить на руки надо заплатить деньги  за что тогда мед работники получают зарплату.поехать на прием в поликлинику на прием проблема нет места для нас там ездит только начальство и приближенные.зачем людям выдавать яблоки если у них нет зубов так  издевательство.деньги .объясните вещи выдает государство бесплатно а за это берут деньги деньги берут а вещи не выдают не по сезону ни по размеру а так лишь бы да как бы подошло  2 года прошу кровать по  росту  не меня ни кто не слышит у меня рост 2 метра и кровать 2 метра
06.12.2016 15:49;Курская область;"ОКУ \"Центр медико-социальных услуг\"";Курск, ул. Моковская, 2г;Иная организация;Полностью удовлетворен;Скорее да, чем нет;На среднем уровне;Полностью удовлетворен;Скорее да;Да, такое было несколько раз;Не могу оценить;Да;Не могу оценить;Не могу оценить;Не могу оценить;Да;Не могу оценить;Скорее да, чем нет;Определённо да;компетентность рядовых сотрудников, знание законодательства;сроки выдачи тср
06.12.2016 17:23;Республика Башкортостан;Комплексный центр социального обслуживания населения;Уфа, ул. Богдана Хмельницкого, 53;Комплексный центр социального обслуживания населения;Чем-то удовлетворен, чем-то нет;Скорее нет, чем да;На низком уровне;Чем-то удовлетворен, чем-то нет;Скорее да;Да, такое было несколько раз;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Скорее нет, чем да;Скорее да, чем нет;Вежливые и всё на этом!;В зданий идёт ремонт. У меня сестра старшая 47 лет инвалид 1 группы, парализована, правая сторона не двигается и не разговаривает, инвалид с 2006 года, и ещё мама инвалид 3 группы с детства - глухонемая. к нам никогда ни приходили домой социальные работники, не какой бесплатной помощи мы не получали ! обращался я за помощью на счет сестры и мамы - говорят только платные услуги могут предоставить !
07.12.2016 23:39;Республика Крым;министество соц. ЗАЩИТЫ;Г.Симферополь, ул. Крылова 7;Центр социального обслуживания;Совсем не удовлетворен;Скорее да, чем нет;На среднем уровне;Совсем не удовлетворен;Скорее да;Да, такое было несколько раз;Нет;Нет;Да;Не могу оценить;Не могу оценить;Не могу оценить;Не могу оценить;Определённо нет;Определённо да;Внимание социального работника было заботливым, качественным, честным, добросовестным. В Министерстве чисто, аккуратно, много сидячих мест.  Много сотрудников , но не все компетентны.;"1.Отказывают в помощи по оплате на приобретение твердого топлива,все документы сданы. В связи с переходным периодом в Крыму не все гос учреждения работают в полном масштабе поэтому тормозят с какими-то решениями. В Соц защите работники - буквоеды -роботы. Не хотят понимать что на улице зима, а пока чиновники соседних канцелярий выдвинут решение или подпишут документ может пройти 7 месяцев; отказывают не думая и не вникая в обстоятельства, независящие от пенсионера- инвалида.  2. По халатности и невнимательности сотрудников  министерства соц защиты  пенсионера-инвалида в очень строгой форме собрались привлекать к ответственности через суд - так как одновременно получил какие-то лишние деньги ( 5  тысяч за год ) . Пенсионер после получения такого злостного письма попал в больницу в кардеологическое отделение. Предварительно , конечно, отдал с первой ближайшей пенсии всю сумму. Не уточнив почему и за что. Так как является законопослушным. Но сотрудники, получившие эту сумму, видимо забыли выполнить свои обязанности, потому ,что  в течении 4 месяцев приходят повторные письма , что надо вернуть долг государству - иначе .... Сотрудники не несут ответственности за халатность в работе. А зря! Они получают огромную зарплату по сравнению с пенсией! А работают только на 20 %.  и во всех безобразиях остаются ненаказуемыми. Совершают ошибки часто. При этом все их ошибки и недоработки горько сказываются на самых честных и ответственных беззащитных, пенсионерах - инвалидах, детях войны.  к/т 79788276424"
